Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
HAR_conservative;Emir's Faction;Faction Emir;Emir Fraktion;;;;;;;;;;;
HAR_liberal;Reform Faction;Faction de réforme;Verbesserung Fraktion;;;;;;;;;;;
HAR_reactionary;Religious Faction;Faction religieuse;Religiöse Fraktion;;;;;;;;;;;
HAR_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
HAR_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;
HAR_communist;Communist Party;Parti communiste;Kommunistische Partei;;;;;;;;;;;
HAR_fascist;Islamic Party;Parti islamique;Islamische Partei;;;;;;;;;;;
KAF;Kaffa;Kaffa;Kaffa;;Kaffa;;;;;;;;;
KAF_ADJ;Kaffan;Kaffaienne;Kaffaische;;;;;;;;;;;
KAF_conservative;Royal faction;Faction royale;Königliche Fraktion;;;;;;;;;;;
KAF_liberal;Reform Faction;Faction de réforme;Verbesserung Fraktion;;;;;;;;;;;
KAF_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
KAF_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;
KAF_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KAF_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KAF_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SID;Sidama;Sidama;Sidama;;Sidama;;;;;;;;;
SID_ADJ;Sidaman;Sidamaienne;Sidamaische;;;;;;;;;;;
SID_conservative;Aristocratic Faction;Faction aristocratique;Aristokratischen Fraktion;;;;;;;;;;;
SID_liberal;Reform Faction;Faction de réforme;Verbesserung Fraktion;;;;;;;;;;;
SID_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
SID_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;
SID_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
SID_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
SID_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TIG;Tigray;Tigray;Tigray;;Tigray;;;;;;;;;
TIG_ADJ;Tigrayan;Tigrayienne;Tigrayische;;;;;;;;;;;
TIG_conservative;Faction of the Ras of Tigray;Faction de l'Ras du Tigré;Fraktion der Ras von Tigray;;;;;;;;;;;
TIG_liberal;Reform Faction;Faction de réforme;Verbesserung Fraktion;;;;;;;;;;;
TIG_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
TIG_anarcho_liberal;Freedom Faction;Faction liberté;Freiheit Fraktion;;;;;;;;;;;
TIG_socialist;Tigrayan People's Liberation Front;Front de libération du Tigrayienne populaire;Tigrayan Volksbefreiungsfront;;;;;;;;;;;
TIG_communist;Tigrayan Communist Party;Tigrayienne Parti communiste;Tigrayan Kommunistischen Partei;;;;;;;;;;;
TIG_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
